,qid,ndcg_cut_3,recall_200,query
0,107_5,0.0,0.0,no which type of driveway is better for the environment
0,107_6,0.0,0.0,and most low maintenance
0,107_7,0.0,0.0,really what about asphalt
0,107_8,0.0,0.0,is sealing worth it
0,108_1,0.0,0.0,how can fires help an ecosystem
0,108_2,0.0,0.0,give me some examples
0,108_3,0.0,0.0,cool name what are other fire followers
0,108_4,0.0,0.0,let s talk about other environmental influences besides fire more broadly what are the effects of agriculture
0,108_5,0.0,0.0,can it cause desertification
0,108_6,0.0,0.0,what does it mean to be tired
0,108_7,0.0,0.0,that sounds like organic farming how are they related
0,108_8,0.0,0.0,does organic farming reduce global warming and if so how
0,110_1,0.0,0.0,what are the benefits of cow milk
0,110_2,0.0,0.0,what about an alternative i ve heard it s also made from almonds
0,110_3,0.0,0.0,which is healthiest
0,110_4,0.0,0.0,no the vegan ones which of those alternatives is healthiest
0,110_5,0.0,0.0,can i make it at home
0,110_6,0.0,0.0,oat seems popular now why
0,110_7,0.0,0.0,i m going to bake some cookies which one would be the best to use
0,110_8,0.0,0.0,what would be second best
0,110_9,0.0,0.0,what is the best in my morning latte
0,111_1,0.0,0.0,i saw a tesla roadster today which made me wonder what is the world s fastest car
0,111_2,0.0,0.0,what is the first based on
0,111_3,0.0,0.0,how fast can the unmodified base car go
0,111_4,0.0,0.0,no i meant the lotus
0,111_5,0.0,0.0,can any go over 300 mph
0,111_6,0.0,0.0,what is the origin of funny cars why do they call them that
0,111_7,0.0,0.0,how fast did it go
0,111_8,0.0,0.0,no i meant the funny car but that s interesting i heard it has a ludicrous mode how does its quickness compare to the venom
0,111_9,0.0,0.0,it sounds like the tesla is very competitive what makes its engine unique compared with gas ones
0,112_1,0.0,0.0,what s the history of steroid use in sports in the us
0,112_2,0.0,0.0,what were ziegler s improvements
0,112_3,0.0,0.0,why are they banned
0,112_4,0.0,0.0,are there visible signs
0,112_5,0.0,0.0,that sounds easy to spot how do they get away with it
0,112_6,0.0,0.0,what is the nfl policy
0,112_7,0.0,0.0,isn t that speed
0,112_9,0.0,0.0,i heard it even affects card players didn t bridge also have a problem
0,113_1,0.0,0.0,how do genes work
0,113_2,0.0,0.0,what other diseases are caused by a single change
0,113_3,0.0,0.0,what are the other types of diseases
0,113_4,0.0,0.0,you missed the second type of disease what was that
0,113_5,0.0,0.0,that s not what i wanted how about recent developments in gene therapy to treat those defects
0,113_6,0.0,0.0,what are they worried about
0,113_7,0.0,0.0,no i meant in humans
0,113_8,0.0,0.0,it sounds like it could be used in many places what other types of organisms has it been tried on
0,115_1,0.0,0.0,how are mental health disorders perceived and addressed around the world
0,115_2,0.0,0.0,what are the causes of stigma in africa
0,115_3,0.0,0.0,could you expand on some of these methods
0,115_4,0.0,0.0,how effective are these methods and could they be combined with western medicine
0,115_5,0.0,0.0,okay now what about the causes in asia
0,115_6,0.0,0.0,is there a relationship between these values and mental illness in the region
0,115_7,0.0,0.0,wow besides these values what other factors could cause stigmatization
0,115_8,0.0,0.0,what about the causes in north america
0,115_9,0.0,0.0,hmm what has the alliance done to help
0,115_10,0.0,0.0,i found the indian student s approach to treating depression interesting have their approaches been tried elsewhere
0,115_11,0.0,0.0,can you tell me more about chibanda s approach how effective has it been
0,116_1,0.0,0.0,how are literary devices used in biblical poetry
0,116_2,0.0,0.0,that s interesting how is it defined
0,116_3,0.0,0.0,how did those traditions affect them
0,116_4,0.0,0.0,that s interesting about christianity how are devices used in islamic ones
0,116_5,0.0,0.0,okay how does the use of rhyme in biblical poetry compare
0,116_6,0.0,0.0,why didn t it use rhymes as much
0,116_7,0.0,0.0,ahh it seems like rhyming and parallelism share similar functions how did both types of poetry influence other kinds of poetry
0,116_8,0.0,0.0,did biblical poetry have a similar impact
0,117_1,0.0,0.0,a friend said there were massive protests in nigeria towards the end of 2020 what happened
0,117_2,0.0,0.0,why was the squad established in the first place
0,117_3,0.0,0.0,what s an example of those reasons
0,117_4,0.0,0.0,how did the international community respond
0,117_5,0.0,0.0,okay but i meant their response to the endsars protests
0,117_6,0.0,0.0,did that help
0,117_8,0.0,0.0,that s cool tell me more about them
0,117_9,0.0,0.0,there was mention of the protection of black lives earlier how is it related to this movement
0,117_10,0.0,0.0,what role did women play in that
0,118_1,0.0,0.0,i like fashion and animals what career options should i consider
0,118_2,0.0,0.0,becoming a fashion designer sounds interesting what s the job outlook
0,118_3,0.0,0.0,how can i get a degree in it
0,118_4,0.0,0.0,okay what does the portfolio usually consist of
0,118_5,0.0,0.0,what are the common entry requirements for the degree
0,118_6,0.0,0.0,i ll consider those how about my options for my other interest
0,118_7,0.0,0.0,not quite i want to know about career opportunities related to animals
0,118_8,0.0,0.0,how do i become a vet
0,119_1,0.0,0.0,my dog has been shaking and tilting its head a lot recently what could be wrong
0,119_2,0.0,0.0,i just checked and there s swelling in the outer portion what could it be
0,119_3,0.0,0.0,how dangerous could these be
0,119_4,0.0,0.0,i live in a remote area how can i treat it at home
0,119_5,0.0,0.0,my cat is also having similar symptoms would that work for her as well
0,119_6,0.0,0.0,thanks i am also worried that they are susceptible to the coronavirus
0,119_7,0.0,0.0,okay but i also heard that a few have been reported to be infected
0,119_8,0.0,0.0,how can i protect them
0,121_1,0.0,0.0,i remember there was a global coffee shortage some time ago can you tell me more about that
0,121_2,0.0,0.0,what caused the drought
0,121_3,0.0,0.0,i also heard that other latin american countries had coffee production issues was the disruption widespread
0,121_4,0.0,0.0,it sounds like they are not related what are its origins and how did it spread
0,121_5,0.0,0.0,okay the us government tried to help the situation what did they do to help
0,121_6,0.0,0.0,no i want to know what they did to help with the coffee rust epidemic in latin america
0,121_7,0.0,0.0,okay what did big coffee companies do how did they try to help
0,121_8,0.0,0.0,how did all these affect global consumption
0,124_1,0.0,0.0,i just watched the first jurassic park movie and i got interested in dinosaurs and their time on earth can you tell me about the time when dinosaurs actually existed
0,124_2,0.0,0.0,hmm what else was characteristic about that era
0,124_3,0.0,0.0,can you tell me more about the fossil records and the theory
0,124_4,0.0,0.0,what was it like during the time dinosaurs were on earth
0,124_5,0.0,0.0,that s really cool could such a continent form again
0,124_6,0.0,0.0,okay you mentioned three periods in the dinosaur era what was characteristic about the first one
0,124_7,0.0,0.0,what about the second
0,124_8,0.0,0.0,and the last
0,124_9,0.0,0.0,what happened to dinosaurs after then
0,124_10,0.0,0.0,how do the evolution of dinosaurs across the three periods compare
0,124_11,0.0,0.0,that s interesting how scientifically accurate was the movie
0,125_1,0.0,0.0,i d like to learn more about frogs what s the biggest one
0,125_2,0.0,0.0,what s been done to protect them
0,125_3,0.0,0.0,has that been effective
0,125_4,0.0,0.0,how can i help
0,125_5,0.0,0.0,okay that s the biggest what is the smallest
0,125_6,0.0,0.0,why would leaf litter affect its size
0,127_1,0.0,0.0,why is it important to reduce runoff in urban areas
0,127_2,0.0,0.0,what practices could i use at home to help
0,127_3,0.0,0.0,maybe i could collect it for my garden i d like to learn more about using a barrel what should i consider
0,127_4,0.0,0.0,i live in seattle and have a big lawn how big should it be how much can i save
0,127_5,0.0,0.0,that sounds like a lot of water how big are normal barrels and what material should i get what are the pros and cons of different materials
0,127_6,0.0,0.0,is it safe to use on my garden
0,127_7,0.0,0.0,what else should i consider when installing it
0,127_8,0.0,0.0,you also mentioned rain gardens earlier how do they compare
0,127_9,0.0,0.0,i ll try the garden too what are some native plants for my area that i could use
0,128_1,0.0,0.0,what s the science behind why we drink alcohol
0,128_2,0.0,0.0,what are the causes of it
0,128_3,0.0,0.0,who is at high risk
0,129_1,0.0,0.0,what are the mechanisms of depression
0,129_2,0.0,0.0,what is the role of serotonin
0,129_3,0.0,0.0,how can i balance it
0,129_4,0.0,0.0,what foods boost it
0,129_5,0.0,0.0,how does the phenylalanine convert to tyrosine
0,129_6,0.0,0.0,can these drugs alleviate depression
0,129_7,0.0,0.0,does this theory explain the cause of depression
0,129_8,0.0,0.0,can a person have both at the same time
0,131_1,0.0,0.0,i saw an online ad for a house with descriptions saying it has a heat pump what is that
0,131_2,0.0,0.0,what are some other choices to heat my home
0,131_3,0.0,0.0,what are the pros and cons between a gas furnace and a heat pump
0,131_4,0.0,0.0,a heat pump seems very suitable for my house how much does it cost to install one
0,131_5,0.0,0.0,which type is better in terms of efficiency
0,131_6,0.0,0.0,how many years will it take to recoup the investment
0,131_7,0.0,0.0,that s great what makes it so efficient
0,131_8,0.0,0.0,cool science but i ve heard some horror stories about air source ones
0,131_9,0.0,0.0,tell me about ac systems
0,131_10,0.0,0.0,how is it different from a heat pump
